"","STATE","EST","E95L","E95H","EST_F","E95L_F","E95H_F","POP","STROKE","AFFGEOID","StateName.x","ID","StateName.y","StateName","EST_CASES"
"209",48,0.272113305350884,0.0514061144895478,0.492820496212219,6.63690988660692,1.25380767047678,12.0200121027371,3125,4.1,"1400000US48245010500","Texas (TX)",209,"Texas (TX)","Texas (TX)",8.50354079221511
"210",48,0.262324653726263,0.0495568975044957,0.475092409948031,6.55811634315658,1.23892243761239,11.8773102487008,1902,4,"1400000US48355006300","Texas (TX)",210,"Texas (TX)","Texas (TX)",4.98941491387353
"211",48,0.423172769418231,0.0799434184429966,0.766402120393465,6.51035029874201,1.22989874527687,11.7908018522072,1138,6.5,"1400000US48245011700","Texas (TX)",211,"Texas (TX)","Texas (TX)",4.81570611597947
"212",48,0.272113305350884,0.0514061144895478,0.492820496212219,6.47888822264008,1.223955106894,11.7338213383862,2106,4.2,"1400000US48245010400","Texas (TX)",212,"Texas (TX)","Texas (TX)",5.73070621068961
"213",48,0.225709128349454,0.0426396984826101,0.408778558216298,6.44883223855583,1.21827709950314,11.6793873776085,3634,3.5,"1400000US48201311200","Texas (TX)",213,"Texas (TX)","Texas (TX)",8.20226972421916
"214",48,0.166175277943745,0.031392898455639,0.300957657431851,6.39135684399019,1.20741917137073,11.5752945166096,3646,2.6,"1400000US48201322000","Texas (TX)",214,"Texas (TX)","Texas (TX)",6.05875063382894
"215",48,0.23473804306156,0.0443453902451219,0.425130695877998,6.17731692267263,1.166983953819,11.1876498915263,3737,3.8,"1400000US48201311300","Texas (TX)",215,"Texas (TX)","Texas (TX)",8.77216066921049
"216",48,0.255572363504239,0.0482812928302867,0.462863434178191,6.08505627391044,1.1495545911973,11.0205579566236,3348,4.2,"1400000US48201332900","Texas (TX)",216,"Texas (TX)","Texas (TX)",8.55656273012191
"217",48,0.294389335911273,0.055614376837776,0.53316429498477,6.00794563084231,1.13498728240359,10.880903979281,1613,4.9,"1400000US48167726200","Texas (TX)",217,"Texas (TX)","Texas (TX)",4.74849998824884
"218",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.79688725230453,1.09511532113694,10.4986591834721,1503,7.3,"1400000US48245001700","Texas (TX)",218,"Texas (TX)","Texas (TX)",6.36028672435601
"219",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.7185509380842,1.0803164654459,10.3567854107225,2109,7.4,"1400000US48245002100","Texas (TX)",219,"Texas (TX)","Texas (TX)",8.92471370703049
"220",48,0.199974212715748,0.0377780030291693,0.362170422402328,5.71354893473567,1.07937151511912,10.3477263543522,4037,3.5,"1400000US48201321900","Texas (TX)",220,"Texas (TX)","Texas (TX)",8.07295896733477
"221",48,0.232779414574797,0.0439753771724308,0.421583451977163,5.67754669694627,1.07257017493734,10.2825232189552,3511,4.1,"1400000US48355000700","Texas (TX)",221,"Texas (TX)","Texas (TX)",8.17288524572113
"222",48,0.617566362474524,0.116667162207752,1.1184655627413,5.66574644472041,1.07034093768579,10.261151951755,946,10.9,"1400000US48245006100","Texas (TX)",222,"Texas (TX)","Texas (TX)",5.842177789009
"223",48,0.423172769418231,0.0799434184429966,0.766402120393465,5.56806275550304,1.05188708477627,10.0842384262298,2198,7.6,"1400000US48245002300","Texas (TX)",223,"Texas (TX)","Texas (TX)",9.30133747181271
"224",48,0.272113305350884,0.0514061144895478,0.492820496212219,5.44226610701767,1.02812228979096,9.85640992424439,2510,5,"1400000US48245006600","Texas (TX)",224,"Texas (TX)","Texas (TX)",6.83004396430718
"225",48,0.206019503504669,0.0389200453486992,0.37311896166064,5.42156588170183,1.02421171970261,9.81892004370104,1119,3.8,"1400000US48201311400","Texas (TX)",225,"Texas (TX)","Texas (TX)",2.30535824421725
"226",48,0.17130849750071,0.0323626374101714,0.310254357591248,5.1911665909306,0.980685982126406,9.40164719973479,1593,3.3,"1400000US48355003500","Texas (TX)",226,"Texas (TX)","Texas (TX)",2.72894436518631
"227",48,0.197136232972627,0.0372418678651582,0.357030598080096,5.18779560454282,0.980049154346268,9.39554205473938,814,3.8,"1400000US48201324200","Texas (TX)",227,"Texas (TX)","Texas (TX)",1.60468893639719
"228",48,0.17617978971197,0.0332828945243952,0.319076684899546,5.18175852094031,0.978908662482213,9.3846083793984,2976,3.4,"1400000US48233951000","Texas (TX)",228,"Texas (TX)","Texas (TX)",5.24311054182824
"229",48,0.190056964925821,0.0359044923801666,0.344209437471476,5.1366747277249,0.970391685950449,9.30295776949936,4726,3.7,"1400000US48355000600","Texas (TX)",229,"Texas (TX)","Texas (TX)",8.98209216239432
"230",48,0.173397574728812,0.032757294125053,0.314037855332572,5.09992866849448,0.963449827207441,9.23640750978152,2733,3.4,"1400000US48201322100","Texas (TX)",230,"Texas (TX)","Texas (TX)",4.73895571733844
"231",48,0.17617978971197,0.0332828945243952,0.319076684899546,5.03370827748487,0.95093984355415,9.11647671141559,2493,3.5,"1400000US48233950600","Texas (TX)",231,"Texas (TX)","Texas (TX)",4.39216215751942
"232",48,0.206070219510713,0.0389296263311865,0.373210812690239,4.79233068629565,0.905340147236896,8.6793212253544,3978,4.3,"1400000US48201311100","Texas (TX)",232,"Texas (TX)","Texas (TX)",8.19747333213615
"233",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.7489912385082,0.897152702628105,8.60082977438829,4790,3.1,"1400000US48141004303","Texas (TX)",233,"Texas (TX)","Texas (TX)",7.05177709006082
"234",48,0.130364853935526,0.0246277946540737,0.236101913216978,4.6558876405545,0.879564094788348,8.43221118632065,5152,2.8,"1400000US48201322700","Texas (TX)",234,"Texas (TX)","Texas (TX)",6.7163972747583
"235",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.60058526230482,0.869116680670976,8.33205384393866,4695,3.2,"1400000US48141003404","Texas (TX)",235,"Texas (TX)","Texas (TX)",6.91191929808676
"236",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.46117358768952,0.842779811559735,8.0795673638193,4405,3.3,"1400000US48141003403","Texas (TX)",236,"Texas (TX)","Texas (TX)",6.48498498574487
"237",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.3299625998163,0.817992170043272,7.84193302958932,3062,3.4,"1400000US48141004318","Texas (TX)",237,"Texas (TX)","Texas (TX)",4.50783746341675
"238",48,0.114764165089463,0.0216806003009625,0.207847729877963,4.25052463294306,0.802985196331946,7.69806406955417,2638,2.7,"1400000US48201322900","Texas (TX)",238,"Texas (TX)","Texas (TX)",3.02747867506002
"239",48,0.17617978971197,0.0332828945243952,0.319076684899546,4.09720441190629,0.774020802892913,7.42038802091967,661,4.3,"1400000US48233950800","Texas (TX)",239,"Texas (TX)","Texas (TX)",1.16454840999612
"240",48,0.147218728393754,0.0278117337814712,0.266625723006037,4.08940912204873,0.772548160596423,7.40627008350103,4709,3.6,"1400000US48141003402","Texas (TX)",240,"Texas (TX)","Texas (TX)",6.93252992006188
"241",48,0.147706584365809,0.0279038967865897,0.267509271945028,3.99206984772456,0.754159372610532,7.22998032283859,1170,3.7,"1400000US48201322200","Texas (TX)",241,"Texas (TX)","Texas (TX)",1.72816703707996
"242",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.97888455118254,0.751668480580304,7.20610062178478,4181,3.7,"1400000US48141004202","Texas (TX)",242,"Texas (TX)","Texas (TX)",6.15521503414286
"243",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.95952010262128,0.748010257920138,7.17102994732242,3677,4.8,"1400000US48355001601","Texas (TX)",243,"Texas (TX)","Texas (TX)",6.98839460032245
"244",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.95045011925836,0.746296807699204,7.15460343081752,4236,3.3,"1400000US48201323200","Texas (TX)",244,"Texas (TX)","Texas (TX)",5.52225521270888
"245",48,0.17617978971197,0.0332828945243952,0.319076684899546,3.91510643804379,0.739619878319894,7.09059299776768,1411,4.5,"1400000US48233950700","Texas (TX)",245,"Texas (TX)","Texas (TX)",2.4858968328359
"246",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.83426040986841,0.724346901590404,6.94417391814642,5430,3.4,"1400000US48201323400","Texas (TX)",246,"Texas (TX)","Texas (TX)",7.07881156869906
"247",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.80113929851643,0.718089847603332,6.88418874942952,1303,5,"1400000US48355000500","Texas (TX)",247,"Texas (TX)","Texas (TX)",2.47644225298345
"248",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.80113929851643,0.718089847603332,6.88418874942952,3654,5,"1400000US48355001200","Texas (TX)",248,"Texas (TX)","Texas (TX)",6.94468149838951
"249",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.72660715540826,0.704009654513071,6.74920465630345,2945,5.1,"1400000US48355001300","Texas (TX)",249,"Texas (TX)","Texas (TX)",5.59717761706544
"250",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.72660715540826,0.704009654513071,6.74920465630345,2708,5.1,"1400000US48355006400","Texas (TX)",250,"Texas (TX)","Texas (TX)",5.14674261019124
"251",48,0.130364853935526,0.0246277946540737,0.236101913216978,3.7247101124436,0.703651275830678,6.74576894905652,2603,3.5,"1400000US48201323300","Texas (TX)",251,"Texas (TX)","Texas (TX)",3.39339714794174
"252",48,0.15840882609997,0.0299257040744461,0.286891948125494,3.68392618837139,0.695946606382467,6.67190577036032,3746,4.3,"1400000US48201310900","Texas (TX)",252,"Texas (TX)","Texas (TX)",5.93399462570487
"253",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.68046820984385,0.695293344536781,6.66564307515092,2473,4,"1400000US48141003501","Texas (TX)",253,"Texas (TX)","Texas (TX)",3.64071915317754
"254",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.65494163318887,0.690471007310896,6.61941225906685,1302,5.2,"1400000US48355001100","Texas (TX)",254,"Texas (TX)","Texas (TX)",2.47454168333419
"255",48,0.112196714324428,0.0211955719492492,0.203197856699608,3.61924884917511,0.683728127395134,6.55476957095509,4564,3.1,"1400000US48201322800","Texas (TX)",255,"Texas (TX)","Texas (TX)",5.12065804176691
"256",48,0.224144003484977,0.0423440239000312,0.405943983069922,3.61522586266091,0.682968127419859,6.54748359790197,2454,6.2,"1400000US48167722200","Texas (TX)",256,"Texas (TX)","Texas (TX)",5.50049384552133
"257",48,0.15840882609997,0.0299257040744461,0.286891948125494,3.60020059318113,0.680129638055592,6.52027154830667,4577,4.4,"1400000US48201311000","Texas (TX)",257,"Texas (TX)","Texas (TX)",7.25037197059562
"258",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.58598047029852,0.677443252455974,6.49451768814106,3451,5.3,"1400000US48355000900","Texas (TX)",258,"Texas (TX)","Texas (TX)",6.5588658595901
"259",48,0.190056964925821,0.0359044923801666,0.344209437471476,3.45558118046948,0.652808952366665,6.25835340857229,2918,5.5,"1400000US48355001000","Texas (TX)",259,"Texas (TX)","Texas (TX)",5.54586223653547
"260",48,0.153922221032795,0.0290781198908827,0.278766322174708,3.42049380072879,0.646180442019616,6.19480715943796,4126,4.5,"1400000US48201233701","Texas (TX)",260,"Texas (TX)","Texas (TX)",6.35083083981314
"261",48,0.111967195196712,0.0211522124871247,0.2027821779063,3.2931527999033,0.622123896680138,5.96418170312646,3547,3.4,"1400000US48201324100","Texas (TX)",261,"Texas (TX)","Texas (TX)",3.97147641362738
"262",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.27152729763898,0.618038528477139,5.92501606680082,4066,4.5,"1400000US48141003300","Texas (TX)",262,"Texas (TX)","Texas (TX)",5.98591349649004
"263",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.13231337007987,0.591739016627048,5.6728877235327,3449,4.7,"1400000US48141003701","Texas (TX)",263,"Texas (TX)","Texas (TX)",5.07757394230058
"264",48,0.0926202135071344,0.017497289570073,0.167743137444196,3.08734045023781,0.583242985669101,5.59143791480653,3108,3,"1400000US48201233300","Texas (TX)",264,"Texas (TX)","Texas (TX)",2.87863623580174
"265",48,0.147218728393754,0.0278117337814712,0.266625723006037,3.06705684153654,0.579411120447318,5.55470256262577,3066,4.8,"1400000US48141003601","Texas (TX)",265,"Texas (TX)","Texas (TX)",4.5137262125525
"266",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.94437456787508,0.556234675629425,5.33251446012074,2502,5,"1400000US48141003000","Texas (TX)",266,"Texas (TX)","Texas (TX)",3.68341258441173
"267",48,0.111260529037143,0.0210187130926065,0.20150234498168,2.92790865887219,0.553124028752802,5.30269328899158,4315,3.8,"1400000US48201323000","Texas (TX)",267,"Texas (TX)","Texas (TX)",4.80089182795273
"268",48,0.104383302956952,0.0197195062390756,0.189047099674828,2.89953619324867,0.547764062196544,5.25130832430079,1900,3.6,"1400000US48201233702","Texas (TX)",268,"Texas (TX)","Texas (TX)",1.98328275618209
"269",48,0.0868478221566201,0.016406801876866,0.157288842436374,2.89492740522067,0.546893395895535,5.2429614145458,3571,3,"1400000US48227950600","Texas (TX)",269,"Texas (TX)","Texas (TX)",3.1013357292129
"270",48,0.102727434829015,0.0194066889497683,0.186048180708262,2.85353985636154,0.53907469304912,5.16800501967396,5791,3.6,"1400000US48201233500","Texas (TX)",270,"Texas (TX)","Texas (TX)",5.94894575094828
"271",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.72627274803248,0.515032107064282,4.93751338900069,1867,5.4,"1400000US48141003602","Texas (TX)",271,"Texas (TX)","Texas (TX)",2.74857365911139
"272",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.67670415261371,0.505667886935841,4.84774041829158,3380,5.5,"1400000US48141003702","Texas (TX)",272,"Texas (TX)","Texas (TX)",4.97599301970889
"273",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.62890586417418,0.496638103240558,4.7611736251078,4081,5.6,"1400000US48141004201","Texas (TX)",273,"Texas (TX)","Texas (TX)",6.0079963057491
"274",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.55984041116214,0.483590646482677,4.63609017584159,1805,3.2,"1400000US48423001300","Texas (TX)",274,"Texas (TX)","Texas (TX)",1.47856382148725
"275",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.4952326846399,0.471385318330021,4.51908005094978,2070,5.9,"1400000US48141003200","Texas (TX)",275,"Texas (TX)","Texas (TX)",3.04742767775071
"276",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.48226948961177,0.468936384468051,4.49560259475549,2646,3.3,"1400000US48423001200","Texas (TX)",276,"Texas (TX)","Texas (TX)",2.1674680729392
"277",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.45364547322924,0.463528896357854,4.44376205010062,1056,6,"1400000US48141002900","Texas (TX)",277,"Texas (TX)","Texas (TX)",1.55462977183804
"278",48,0.147218728393754,0.0278117337814712,0.266625723006037,2.45364547322924,0.463528896357854,4.44376205010062,2436,6,"1400000US48141003100","Texas (TX)",278,"Texas (TX)","Texas (TX)",3.58624822367185
"279",48,0.0807598171184221,0.015256690221712,0.146262944015132,2.37528873877712,0.448726182991529,4.30185129456271,1671,3.4,"1400000US48201233703","Texas (TX)",279,"Texas (TX)","Texas (TX)",1.34949654404883
"280",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.34042551877681,0.442140019641305,4.23871101791232,4269,3.5,"1400000US48423000800","Texas (TX)",280,"Texas (TX)","Texas (TX)",3.49694678888037
"281",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.27541369881079,0.429858352429046,4.12096904519253,2237,3.6,"1400000US48423000500","Texas (TX)",281,"Texas (TX)","Texas (TX)",1.8324361599263
"282",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.27541369881079,0.429858352429046,4.12096904519253,1765,3.6,"1400000US48423000600","Texas (TX)",282,"Texas (TX)","Texas (TX)",1.44579786422437
"283",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.27541369881079,0.429858352429046,4.12096904519253,4080,3.6,"1400000US48423000900","Texas (TX)",283,"Texas (TX)","Texas (TX)",3.34212764081328
"284",48,0.0819148931571883,0.0154749006874457,0.148354885626931,2.27541369881079,0.429858352429046,4.12096904519253,3189,3.6,"1400000US48423001101","Texas (TX)",284,"Texas (TX)","Texas (TX)",2.61226594278274
"285",48,0.0868478221566201,0.016406801876866,0.157288842436374,2.06780528944333,0.390638139925382,3.74497243896129,2733,4.2,"1400000US48227950700","Texas (TX)",285,"Texas (TX)","Texas (TX)",2.37355097954043
"286",48,0.0819148931571883,0.0154749006874457,0.148354885626931,1.99792422334606,0.377436602132821,3.61841184455929,3621,4.1,"1400000US48423000300","Texas (TX)",286,"Texas (TX)","Texas (TX)",2.96613828122179
"287",48,0.15840882609997,0.0299257040744461,0.286891948125494,1.90854007349361,0.36055065149935,3.45652949548788,2799,8.3,"1400000US48201212500","Texas (TX)",287,"Texas (TX)","Texas (TX)",4.43386304253816
"288",48,0.127105814879313,0.0240121153338966,0.23019951442473,1.76535853999046,0.333501601859676,3.19721547812125,1395,7.2,"1400000US48201233600","Texas (TX)",288,"Texas (TX)","Texas (TX)",1.77312611756642
"289",48,0.0819148931571883,0.0154749006874457,0.148354885626931,1.70656027410809,0.322393764321785,3.0907267838944,4584,4.8,"1400000US48423000100","Texas (TX)",289,"Texas (TX)","Texas (TX)",3.75497870232551
"290",48,0.0819148931571883,0.0154749006874457,0.148354885626931,1.36524821928647,0.257915011457428,2.47258142711552,1899,6,"1400000US48423000400","Texas (TX)",290,"Texas (TX)","Texas (TX)",1.55556382105501
"291",48,0.0665856789720097,0.0125789917997051,0.120592366144314,1.35889140759203,0.256714118361328,2.46106869682274,2100,4.9,"1400000US48201233400","Texas (TX)",291,"Texas (TX)","Texas (TX)",1.3982992584122
"292",48,0.0468358956555933,0.00884797386583995,0.0848238174453466,1.33816844730266,0.252799253309713,2.42353764129562,2715,3.5,"1400000US48201252500","Texas (TX)",292,"Texas (TX)","Texas (TX)",1.27159456704936
"293",48,0.0819148931571883,0.0154749006874457,0.148354885626931,1.27992020558107,0.241795323241339,2.3180450879208,1366,6.4,"1400000US48423000202","Texas (TX)",293,"Texas (TX)","Texas (TX)",1.11895744052719
"294",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,1.14046701099562,0.215450610410964,2.06548341158027,3699,2,"1400000US48029141402","Texas (TX)",294,"Texas (TX)","Texas (TX)",0.843717494734556
"295",48,0.0819148931571883,0.0154749006874457,0.148354885626931,1.06382978126219,0.200972736200593,1.92668682632378,3207,7.7,"1400000US48423000201","Texas (TX)",295,"Texas (TX)","Texas (TX)",2.62701062355103
"296",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.991710444344013,0.187348356879099,1.79607253180893,3278,2.3,"1400000US48029141600","Texas (TX)",296,"Texas (TX)","Texas (TX)",0.747690172408725
"297",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.95038917582968,0.17954217534247,1.72123617631689,1922,2.4,"1400000US48029192200","Texas (TX)",297,"Texas (TX)","Texas (TX)",0.438395519026715
"298",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.69119212787613,0.130576127521797,1.25180812823046,2402,3.3,"1400000US48029141102","Texas (TX)",298,"Texas (TX)","Texas (TX)",0.547880352082294
"299",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.69119212787613,0.130576127521797,1.25180812823046,3404,3.3,"1400000US48029141403","Texas (TX)",299,"Texas (TX)","Texas (TX)",0.776429941085815
"300",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.651695434854637,0.123114634520551,1.18027623518872,5325,3.5,"1400000US48029151700","Texas (TX)",300,"Texas (TX)","Texas (TX)",1.21459736671033
"301",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.633592783886453,0.119694783561647,1.14749078421126,4356,3.6,"1400000US48029141404","Texas (TX)",301,"Texas (TX)","Texas (TX)",0.99357485997938
"302",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.616468654592224,0.116459789411332,1.11647751977312,5284,3.7,"1400000US48029150700","Texas (TX)",302,"Texas (TX)","Texas (TX)",1.20524553722017
"303",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.616468654592224,0.116459789411332,1.11647751977312,5804,3.7,"1400000US48029151600","Texas (TX)",303,"Texas (TX)","Texas (TX)",1.32385410636371
"304",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.60024579526085,0.113395058111034,1.08709653241067,2591,3.8,"1400000US48029141000","Texas (TX)",304,"Texas (TX)","Texas (TX)",0.590990005097928
"305",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.60024579526085,0.113395058111034,1.08709653241067,5047,3.8,"1400000US48029141200","Texas (TX)",305,"Texas (TX)","Texas (TX)",1.15118740089897
"306",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.60024579526085,0.113395058111034,1.08709653241067,2133,3.8,"1400000US48029151500","Texas (TX)",306,"Texas (TX)","Texas (TX)",0.48652322689073
"307",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.584854877433649,0.110487492518443,1.05922226234885,3711,3.9,"1400000US48029140700","Texas (TX)",307,"Texas (TX)","Texas (TX)",0.846454615560946
"308",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.584854877433649,0.110487492518443,1.05922226234885,1578,3.9,"1400000US48029140900","Texas (TX)",308,"Texas (TX)","Texas (TX)",0.359931388670216
"309",48,0.0198171663590422,0.00374374755911961,0.0358905851589648,0.582857834089477,0.110110222327047,1.05560544585191,4461,3.4,"1400000US48201233102","Texas (TX)",309,"Texas (TX)","Texas (TX)",0.884043791276873
"310",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.570233505497808,0.107725305205482,1.03274170579013,5141,4,"1400000US48029150900","Texas (TX)",310,"Texas (TX)","Texas (TX)",1.17262818070569
"311",48,0.0198171663590422,0.00374374755911961,0.0358905851589648,0.566204753115492,0.106964215974846,1.02544529025614,4642,3.5,"1400000US48201252400","Texas (TX)",311,"Texas (TX)","Texas (TX)",0.919912862386739
"312",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.543079529045531,0.102595528767126,0.983563529323936,3802,4.2,"1400000US48029151400","Texas (TX)",312,"Texas (TX)","Texas (TX)",0.867211115161066
"313",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.518394095907098,0.0979320956413474,0.938856096172848,4137,4.4,"1400000US48029140800","Texas (TX)",313,"Texas (TX)","Texas (TX)",0.943622404897772
"314",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.506874227109162,0.0957558268493175,0.917992627369007,2964,4.5,"1400000US48029141101","Texas (TX)",314,"Texas (TX)","Texas (TX)",0.676068844118201
"315",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.495855222172007,0.0936741784395497,0.898036265904464,1869,4.6,"1400000US48029150800","Texas (TX)",315,"Texas (TX)","Texas (TX)",0.426306568710161
"316",48,0.0228093402199123,0.00430901220821929,0.0413096682316053,0.47519458791484,0.0897710876712352,0.860618088158444,2636,4.8,"1400000US48029140300","Texas (TX)",316,"Texas (TX)","Texas (TX)",0.601254208196888
